STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/12/76,0,84,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/13/76,0,87,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/14/76,0,85,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/15/76,0,69,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/16/76,0,73,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/17/76,0,75,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/18/76,0,77,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/19/76,0.12,83,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/20/76,0,69,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/21/76,0,64,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/22/76,0,70,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/23/76,0,70,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/24/76,0,66,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/25/76,0.14,65,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/26/76,1.26,63,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/27/76,0,66,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/28/76,0,63,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/29/76,0,70,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/30/76,0,79,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/1/76,0,84,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/2/76,0,83,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/3/76,0,83,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/4/76,0,84,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/5/76,1.19,68,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/6/76,0.21,55,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/7/76,0,51,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/8/76,0,56,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/9/76,0,56,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/10/76,0,64,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/11/76,0,70,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/12/76,0,78,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/13/76,0,65,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/14/76,0,68,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/15/76,0,61,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/16/76,0,48,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/17/76,0,46,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/18/76,0.04,50,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/19/76,0.11,44,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/20/76,0,46,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/21/76,0,44,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/22/76,0,46,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/23/76,0.07,47,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/24/76,0,49,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/25/76,0.35,47,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/26/76,0.12,45,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/27/76,0.06,40,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/28/76,0,48,25
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/29/76,0,58,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/30/76,0.16,47,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/31/76,0.01,49,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/1/76,0,51,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/2/76,0,63,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/3/76,0,46,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/4/76,0.01,43,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/5/76,0,42,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/6/76,0,51,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/7/76,0,40,23
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/8/76,0,36,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/9/76,0,56,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/10/76,0.02,40,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/11/76,0,31,20
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/12/76,0,34,19
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/13/76,0,41,19
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/14/76,0,38,18
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/15/76,0,43,23
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/16/76,0,48,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/17/76,0,49,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/18/76,0,61,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/19/76,0,51,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/20/76,0,45,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/21/76,0.01,35,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/22/76,0,32,25
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/23/76,0,30,20
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/24/76,0,38,20
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/25/76,0,60,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/26/76,0.49,61,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/27/76,0.02,36,13
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/28/76,0,16,5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/29/76,0,12,0
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/30/76,0,20,4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/1/76,0.09,25,16
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/2/76,0.01,19,3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/3/76,0.1,20,9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/4/76,0,22,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/5/76,0,30,10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/6/76,0.3,31,15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/7/76,0,20,5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/8/76,0,14,6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/9/76,0,41,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/10/76,0,41,8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/11/76,0,24,5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/12/76,0,33,8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/13/76,0,22,4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/14/76,0,42,21
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/15/76,0,43,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/16/76,0,37,25
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/17/76,0,43,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/18/76,0,51,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/19/76,0.08,54,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/20/76,0.09,34,5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/21/76,0,18,4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/22/76,0,30,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/23/76,0,29,7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/24/76,0,39,5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/25/76,0,34,23
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/26/76,0.09,29,10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/27/76,0.02,37,9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/28/76,0.01,26,2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/29/76,0.01,6,-8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/30/76,0.06,12,-3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/31/76,0,5,-8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/1/77,0,13,0
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/2/77,0.03,17,5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/3/77,0,25,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/4/77,0,27,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/5/77,0,29,18
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/6/77,0.03,24,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/7/77,0,12,0
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/8/77,0.04,19,2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/9/77,0.22,16,0
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/10/77,0.19,18,-3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/11/77,0,5,-11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/12/77,0,5,-7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/13/77,0.05,27,-5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/14/77,0,27,8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/15/77,0,16,-11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/16/77,0,-7,-19
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/17/77,0,4,-12
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/18/77,0.02,22,-3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/19/77,0.02,16,6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/20/77,0.02,22,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/21/77,0,20,6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/22/77,0,25,0
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/23/77,0.02,26,12
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/24/77,0,30,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/25/77,0,29,18
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/26/77,0.03,29,0
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/27/77,0.03,17,-4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/28/77,0.02,20,-13
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/29/77,0,7,-4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/30/77,0,8,-2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/31/77,0,18,4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/1/77,0,23,7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/2/77,0.04,31,6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/3/77,0,31,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/4/77,0.23,31,12
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/5/77,0,12,1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/6/77,0,13,-5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/7/77,0,15,-3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/8/77,0,24,10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/9/77,0,42,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/10/77,0,47,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/11/77,0,52,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/12/77,0.12,44,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/13/77,0,35,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/14/77,0,31,21
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/15/77,0,22,9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/16/77,0,25,12
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/17/77,0,36,15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/18/77,0,44,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/19/77,0.05,33,21
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/20/77,0,29,15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/21/77,0,34,10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/22/77,0,55,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/23/77,0.12,60,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/24/77,0.03,53,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/25/77,0,40,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/26/77,0,34,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/27/77,0.13,31,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/28/77,0,36,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/1/77,0,33,20
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/2/77,0,42,19
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/3/77,0.28,47,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/4/77,0.35,45,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/5/77,0,39,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/6/77,0,39,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/7/77,0,47,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/8/77,0,69,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/9/77,0,68,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/10/77,0,66,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/11/77,0.06,68,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/12/77,0.38,71,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/13/77,0.02,49,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/14/77,0,63,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/15/77,0,72,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/16/77,0,56,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/17/77,0.33,45,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/18/77,0.17,38,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/19/77,0.24,42,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/20/77,0.2,43,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/21/77,0.24,38,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/22/77,0.2,42,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/23/77,0,45,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/24/77,0,40,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/25/77,0,62,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/26/77,0,68,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/27/77,0.18,62,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/28/77,1.26,65,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/29/77,0,71,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/30/77,0,63,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/31/77,0,45,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/1/77,0.06,59,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/2/77,0.49,75,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/3/77,0,45,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/4/77,0.22,55,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/5/77,0.02,42,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/6/77,0,43,25
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/7/77,0,63,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/8/77,0,39,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/9/77,0,62,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/10/77,0,85,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/11/77,0,85,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/12/77,0,86,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/13/77,0,79,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/14/77,0,64,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/15/77,0,77,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/16/77,0,84,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/17/77,0,85,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/18/77,0.01,88,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/19/77,0.72,74,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/20/77,0.23,81,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/21/77,0.11,69,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/22/77,0.2,52,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/23/77,0,62,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/24/77,0.01,57,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/25/77,0.09,56,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/26/77,0,60,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/27/77,0,82,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/28/77,0.3,44,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/29/77,0,61,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/30/77,0,64,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/1/77,0.01,78,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/2/77,0,66,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/3/77,0.05,67,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/4/77,0.95,72,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/5/77,0.22,82,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/6/77,0,72,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/7/77,0,54,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/8/77,0,72,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/9/77,0,51,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/10/77,0,60,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/11/77,0,73,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/12/77,0,79,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/13/77,0,87,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/14/77,0,86,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/15/77,0,87,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/16/77,0,91,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/17/77,0,92,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/18/77,0,91,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/19/77,0,94,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/20/77,0,95,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/21/77,0.1,92,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/22/77,0,93,75
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/23/77,0,92,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/24/77,0,90,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/25/77,0,89,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/26/77,0,82,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/27/77,0,81,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/28/77,0,93,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/29/77,0.02,87,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/30/77,0.03,80,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/31/77,0.01,88,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/1/77,0,77,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/2/77,0,65,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/3/77,0,76,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/4/77,0,97,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/5/77,0.62,84,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/6/77,0,76,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/7/77,0,71,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/8/77,0.03,71,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/9/77,0,67,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/10/77,0,76,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/11/77,1.18,80,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/12/77,0,60,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/13/77,0,67,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/14/77,0,75,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/15/77,0,82,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/16/77,0.02,91,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/17/77,0.67,92,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/18/77,0,83,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/19/77,0,84,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/20/77,0,81,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/21/77,0,80,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/22/77,0.02,80,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/23/77,0,80,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/24/77,0.01,93,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/25/77,0,87,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/26/77,0,90,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/27/77,0,92,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/28/77,0,93,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/29/77,0,86,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/30/77,2.59,76,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/1/77,0,81,60
